action_id,event_id,action_type,execution_slot,enforcement_latency_us,success_flag,affected_flows
573,573,Isolation,11,28.240462507954923,0,46
574,574,Access Control,13,33.50960794929757,1,2
575,575,Isolation,33,24.556454784993633,0,41
576,576,Isolation,86,18.99573201794054,1,8
577,577,Access Control,95,28.567343002836953,1,1
578,578,Isolation,73,36.35225375211376,1,41
579,579,Isolation,50,22.10374472046358,1,43
580,580,Isolation,13,23.210488440012945,1,46
581,581,Access Control,108,33.42195575212632,1,37
582,582,Access Control,67,23.74220885071025,1,22
583,583,Traffic Redirection,110,32.57058698800736,1,9
584,584,Isolation,16,36.69718413080948,1,11
585,585,Traffic Redirection,47,37.754935869640384,1,21
586,586,Access Control,47,30.37446762627303,1,42
587,587,Access Control,26,27.861172973209662,1,39
588,588,Isolation,95,28.805792376825202,1,11
589,589,Access Control,73,40.226905463259286,1,39
590,590,Traffic Redirection,15,27.122258669487472,1,4
591,591,Traffic Redirection,2,18.76307341209089,1,18
592,592,Access Control,104,31.811213510271646,1,28
593,593,Access Control,12,27.012742507139073,1,35
594,594,Access Control,72,26.428494713236432,1,6
595,595,Isolation,108,23.80482603294925,1,42
596,596,Isolation,99,26.890469716817343,1,8
597,597,Traffic Redirection,26,32.832945250683764,0,21
598,598,Access Control,60,21.85085579288518,1,34
599,599,Access Control,29,32.6476991915047,1,33
600,600,Access Control,9,29.610730313728446,1,37
601,601,Traffic Redirection,95,26.27085109416682,1,49
602,602,Isolation,82,34.5969744680901,1,1
603,603,Access Control,71,31.278320346342404,1,3
604,604,Access Control,16,34.09325999676132,1,41
605,605,Access Control,92,29.681316669002864,1,26
606,606,Traffic Redirection,25,27.34321154785805,1,47
607,607,Access Control,42,32.9519649444995,1,7
608,608,Isolation,32,32.3987055355715,1,17
609,609,Traffic Redirection,46,29.876618872595067,1,43
610,610,Isolation,4,30.683178228898395,1,36
611,611,Traffic Redirection,49,24.900399068214618,1,26
612,612,Access Control,50,24.854299324469203,1,27
613,613,Access Control,14,37.88585313179345,1,8
614,614,Isolation,117,30.062062497365392,1,13
615,615,Isolation,48,37.2146228890381,1,48
616,616,Access Control,108,36.7362901961662,0,20
617,617,Isolation,103,29.606299013520484,1,14
618,618,Access Control,35,19.976805180237122,1,34
619,619,Isolation,98,30.768850998389283,1,2
620,620,Isolation,78,30.505031794197397,1,32
621,621,Traffic Redirection,33,36.15769691597108,1,43
622,622,Traffic Redirection,106,22.036962170090952,1,7
623,623,Traffic Redirection,81,33.78914265550724,1,24
624,624,Isolation,46,29.125004215035073,1,17
625,625,Traffic Redirection,48,34.234175781978976,1,22
626,626,Access Control,105,28.911680734561948,1,24
627,627,Isolation,89,29.222966558458282,1,30
628,628,Traffic Redirection,45,30.0758553722511,1,49
629,629,Isolation,97,33.70008380685384,1,33
630,630,Access Control,115,30.02298789234882,1,25
631,631,Isolation,124,30.2433018973447,0,8
632,632,Isolation,36,38.21049406170276,1,20
633,633,Traffic Redirection,73,34.367916999487576,1,22
634,634,Access Control,40,22.421129989768104,1,13
635,635,Traffic Redirection,126,33.076889591795606,1,16
636,636,Access Control,114,30.858936829315763,1,21
637,637,Traffic Redirection,16,34.51431205087114,1,19
638,638,Access Control,120,21.43194660355139,1,5
639,639,Isolation,62,27.032127067971107,1,48
640,640,Isolation,7,24.46905853326468,1,14
641,641,Access Control,60,30.352584756433828,1,31
642,642,Isolation,120,26.305671788568453,1,26
643,643,Traffic Redirection,12,27.854273234007035,1,40
644,644,Access Control,100,21.715907025771482,1,17
645,645,Isolation,89,30.233671084203017,1,40
646,646,Isolation,41,28.134881760147945,1,46
647,647,Access Control,27,28.691307267866517,1,3
648,648,Traffic Redirection,107,35.59558523557851,1,47
649,649,Access Control,84,25.576174286067797,1,23
650,650,Isolation,42,30.094887273997,1,32
651,651,Isolation,71,28.610966281757914,1,17
652,652,Access Control,70,30.382249309993067,1,11
653,653,Access Control,127,26.653198154600464,1,24
654,654,Isolation,78,30.14994148018573,1,9
655,655,Isolation,112,31.923106296956455,1,21
656,656,Access Control,76,26.43670122409244,1,24
657,657,Traffic Redirection,12,23.090123673808037,1,34
658,658,Isolation,14,28.131579214287374,1,41
659,659,Isolation,105,34.9503400797043,1,33
660,660,Traffic Redirection,73,27.37235762573612,1,24
661,661,Isolation,30,28.84041847035575,1,37
662,662,Access Control,5,29.348254518565277,1,6
663,663,Access Control,57,33.75036794686062,1,22
664,664,Traffic Redirection,39,45.92989496803844,1,47
665,665,Traffic Redirection,39,21.507632831495123,1,41
666,666,Isolation,43,34.486524744729984,1,34
667,667,Access Control,17,37.19268607412591,1,28
668,668,Isolation,36,36.68655943975038,1,7
669,669,Access Control,38,25.715023212335108,1,15
670,670,Isolation,28,37.755258910651264,1,38
671,671,Access Control,34,25.065654949793917,1,49
672,672,Access Control,32,18.292298469570163,1,29
673,673,Traffic Redirection,17,30.749704995701254,1,16
674,674,Traffic Redirection,100,31.6346657421391,1,29
675,675,Access Control,126,31.01062199146798,1,4
676,676,Access Control,71,29.663616679954167,1,42
677,677,Isolation,112,37.45987357176879,1,9
678,678,Isolation,1,21.70221600713498,1,44
679,679,Isolation,40,25.67720206193258,1,29
680,680,Isolation,9,22.28309147158489,1,40
681,681,Access Control,104,12.682300605457822,1,23
682,682,Traffic Redirection,55,23.60027025732119,1,40
683,683,Access Control,52,33.648120410788025,1,23
684,684,Traffic Redirection,42,22.641829077565795,1,20
685,685,Traffic Redirection,64,34.190911352158494,1,12
686,686,Access Control,105,35.67411603653367,1,30
687,687,Traffic Redirection,26,26.719487547712394,1,31
688,688,Access Control,20,25.300975544186056,1,28
689,689,Access Control,61,32.50124596246238,0,30
690,690,Isolation,66,23.78206560326553,1,28
691,691,Isolation,50,37.54340586423077,0,46
692,692,Isolation,47,33.33821428330346,1,43
693,693,Traffic Redirection,58,29.531035023481852,1,5
694,694,Access Control,96,28.767199109841407,1,44
695,695,Access Control,22,28.634086100932123,1,2
696,696,Traffic Redirection,58,30.859941175424822,1,12
697,697,Traffic Redirection,100,33.22703302889547,1,47
698,698,Traffic Redirection,83,32.44640805990361,1,14
699,699,Isolation,102,28.170782268795843,1,20
700,700,Access Control,124,42.12744178204424,1,35
701,701,Access Control,61,17.284148361482657,0,10
702,702,Access Control,108,33.649831061175114,1,45
703,703,Traffic Redirection,72,25.26456878904161,1,18
704,704,Traffic Redirection,83,25.73097708272267,1,24
705,705,Access Control,19,39.763412608650945,1,42
706,706,Access Control,126,21.596577676888295,1,34
707,707,Isolation,10,29.542931270362967,1,36
708,708,Isolation,19,36.18932726592472,1,11
709,709,Traffic Redirection,19,28.23840157806694,1,45
710,710,Traffic Redirection,53,32.878288803858766,1,49
711,711,Access Control,78,30.102048537805935,1,9
712,712,Access Control,77,29.48317963766402,1,43
713,713,Access Control,67,25.98486958524674,1,22
714,714,Isolation,112,32.120255032484216,1,47
715,715,Isolation,26,30.272384916351598,1,5
716,716,Access Control,28,29.315735641556923,1,22
717,717,Traffic Redirection,28,27.222147647320217,1,21
718,718,Access Control,41,27.082893987647623,1,45
719,719,Traffic Redirection,28,37.44052979704672,1,41
720,720,Traffic Redirection,87,31.73575222593507,1,4
721,721,Isolation,95,31.455505593365537,1,37
722,722,Traffic Redirection,20,28.292868938934944,1,12
723,723,Traffic Redirection,127,26.509974108167675,1,6
724,724,Isolation,117,20.486576454461797,1,30
725,725,Traffic Redirection,16,30.39761040548175,1,49
726,726,Access Control,122,25.14848247208431,1,36
727,727,Access Control,87,25.85576994434532,1,38
728,728,Isolation,68,23.084947525383907,1,28
729,729,Traffic Redirection,28,30.62940061992539,1,15
730,730,Traffic Redirection,17,33.275676816843784,1,5
731,731,Access Control,15,29.950818972033705,1,40
732,732,Access Control,71,35.103941683963406,0,9
733,733,Access Control,30,33.99980854236677,1,3
734,734,Isolation,42,35.27845695385399,0,5
735,735,Traffic Redirection,99,25.739385076246222,0,38
736,736,Access Control,43,28.36581071016307,1,36
737,737,Isolation,17,32.08971997398465,1,33
738,738,Access Control,106,26.504401481856686,1,29
739,739,Isolation,2,23.01765268225552,1,5
740,740,Isolation,99,32.84646150681548,1,38
741,741,Access Control,58,37.178498518218944,1,4
742,742,Isolation,123,19.50764124898853,1,45
743,743,Isolation,65,23.24499644596287,1,36
744,744,Isolation,70,25.27564487483735,1,42
745,745,Isolation,6,31.840617196073083,1,47
746,746,Isolation,43,33.86321456587333,1,48
747,747,Traffic Redirection,11,29.046742142564486,1,19
748,748,Isolation,54,31.221013698083777,0,31
749,749,Access Control,57,38.143525970744804,1,24
750,750,Access Control,13,30.128825399457405,1,25
751,751,Traffic Redirection,80,33.70739864703345,1,46
752,752,Traffic Redirection,66,35.49798718175596,1,30
753,753,Traffic Redirection,36,30.3551830599989,1,27
754,754,Isolation,54,29.137928324820834,0,16
755,755,Access Control,104,36.59593727321987,1,30
756,756,Access Control,122,34.56693792173804,1,29
757,757,Isolation,65,21.907719430938435,1,20
758,758,Access Control,33,29.006595485887807,1,49
759,759,Isolation,84,33.586062568991515,1,20
760,760,Access Control,14,35.05391868286475,1,27
761,761,Isolation,59,32.68069929522172,1,37
762,762,Isolation,57,28.91962189450404,1,17
763,763,Access Control,33,31.758375301876505,1,42
764,764,Traffic Redirection,63,24.801294119199206,1,6
765,765,Access Control,97,25.87630006509209,1,28
766,766,Access Control,9,32.22884579253451,1,32
767,767,Isolation,14,27.55486639766724,1,35
768,768,Access Control,118,32.418711959371336,1,26
769,769,Access Control,10,25.748571237521404,1,12
770,770,Isolation,41,35.81257205545489,1,43
771,771,Access Control,46,33.45659272673859,1,24
772,772,Isolation,127,33.52719752682296,1,47
773,773,Isolation,78,31.05172887092456,1,7
774,774,Traffic Redirection,40,33.3998046724001,1,43
775,775,Isolation,107,29.592528439563612,1,6
776,776,Traffic Redirection,65,31.648930562774968,1,28
777,777,Isolation,68,29.185594596195614,1,5
778,778,Access Control,30,27.78913977459197,1,34
779,779,Isolation,32,30.346764402975683,1,34
780,780,Traffic Redirection,19,35.28471930455714,1,10
781,781,Isolation,92,21.799161153825906,1,19
782,782,Isolation,24,23.47740380619108,1,31
783,783,Isolation,105,30.488673184483208,1,12
784,784,Isolation,3,36.15192948127274,1,23
785,785,Access Control,117,32.5427160119634,1,44
786,786,Traffic Redirection,90,36.81786690215365,1,23
787,787,Isolation,59,30.457550637776965,1,29
788,788,Isolation,112,34.1943882460783,1,33
789,789,Traffic Redirection,82,31.25209820523054,1,22
790,790,Traffic Redirection,17,27.501060587683664,1,46
791,791,Access Control,91,37.69123603542997,1,7
792,792,Isolation,50,25.712770808366997,1,16
793,793,Access Control,59,41.77776933651512,0,46
794,794,Traffic Redirection,54,42.226179939296316,1,38
795,795,Traffic Redirection,55,23.890703207522115,1,49
796,796,Traffic Redirection,114,34.04777272526164,1,31
797,797,Traffic Redirection,94,39.33940360783003,1,38
798,798,Access Control,44,30.76405603418994,1,23
799,799,Isolation,67,27.161675043628094,1,44
800,800,Access Control,42,25.41795354148112,1,37
801,801,Access Control,61,26.15149630088756,1,16
802,802,Access Control,4,34.61217617263166,1,28
803,803,Traffic Redirection,87,25.712325816099536,1,27
804,804,Access Control,124,26.2954300199998,1,48
805,805,Traffic Redirection,36,33.00528548900848,1,43
806,806,Isolation,15,22.52893731206153,1,48
807,807,Isolation,97,30.90657380464411,1,22
808,808,Traffic Redirection,80,32.39365458546312,1,41
809,809,Isolation,43,31.970255402882007,1,42
810,810,Access Control,60,24.95196169632885,1,19
811,811,Traffic Redirection,79,27.39385592375808,1,15
812,812,Isolation,54,25.918614287150877,1,2
813,813,Traffic Redirection,61,31.6385061802149,1,23
814,814,Access Control,78,29.420097651444312,1,35
815,815,Isolation,16,40.913876013034,1,21
816,816,Isolation,94,30.357566415969075,1,6
817,817,Traffic Redirection,46,31.107774233240264,1,36
818,818,Access Control,63,19.925283117341657,1,12
819,819,Isolation,20,29.084300269575703,1,43
820,820,Traffic Redirection,109,27.969603267003475,1,17
821,821,Traffic Redirection,22,35.242286441436356,1,28
822,822,Isolation,56,26.32178183183817,1,7
823,823,Access Control,5,24.39129437487086,1,14
824,824,Traffic Redirection,50,30.395937445351738,1,9
825,825,Access Control,5,29.83896924171207,1,44
826,826,Isolation,50,24.968667985476998,1,34
827,827,Access Control,120,39.46013824236144,1,43
828,828,Access Control,34,28.947326364790865,1,35
829,829,Access Control,119,32.036552152591604,1,4
830,830,Traffic Redirection,34,33.5698553184362,1,31
831,831,Isolation,105,26.369942880287798,1,15
832,832,Traffic Redirection,105,29.203291262057608,1,22
833,833,Access Control,39,33.84085796511773,1,4
834,834,Isolation,56,30.275611049253808,1,17
835,835,Access Control,45,33.158122267169794,1,21
836,836,Access Control,10,30.87039115224116,1,48
837,837,Access Control,13,31.752199588837854,1,41
838,838,Access Control,71,31.28029801953168,1,11
839,839,Isolation,55,38.89123620078129,1,2
840,840,Traffic Redirection,97,37.185164173096105,1,7
841,841,Access Control,68,27.24461519767555,1,42
842,842,Traffic Redirection,109,32.996474139891994,1,12
843,843,Isolation,115,38.63490158171847,1,12
844,844,Isolation,88,40.0714170602156,1,33
845,845,Isolation,54,27.565151017678033,1,22
846,846,Isolation,15,22.51360253646196,1,46
847,847,Access Control,3,20.217897764306407,0,28
848,848,Access Control,37,33.36848126799775,1,22
849,849,Access Control,74,23.08299153098647,1,36
850,850,Isolation,39,36.09439608151123,1,14
851,851,Traffic Redirection,111,32.65133022449034,1,3
852,852,Access Control,38,29.559957148298416,1,42
853,853,Access Control,79,28.760361628753007,1,27
854,854,Access Control,126,42.19003861736641,1,28
855,855,Access Control,84,33.298971800556174,1,27
856,856,Isolation,87,33.76020469193128,1,33
857,857,Isolation,75,27.064318521888758,1,4
858,858,Traffic Redirection,108,27.939718444329824,1,32
859,859,Isolation,109,25.76640647293039,1,47
860,860,Access Control,18,30.67662049842747,1,18
861,861,Traffic Redirection,25,37.5727706505907,1,11
862,862,Access Control,38,39.500318317370315,1,38
863,863,Traffic Redirection,7,38.58322989197033,1,49
864,864,Isolation,102,27.541052267235273,1,21
865,865,Isolation,69,25.653912421253544,1,23
866,866,Access Control,63,34.75432317972649,1,25
867,867,Traffic Redirection,2,31.305581080166952,1,8
868,868,Access Control,98,29.02618448919439,1,24
869,869,Traffic Redirection,117,38.420250747354764,1,16
870,870,Traffic Redirection,97,29.313032065891143,1,24
871,871,Traffic Redirection,102,18.368529327180646,1,25
872,872,Isolation,25,24.237780080561624,1,6
873,873,Isolation,31,37.80607514795347,0,46
874,874,Traffic Redirection,25,24.94200190430791,1,23
875,875,Isolation,75,31.500962110481975,1,13
876,876,Access Control,118,32.45620626077083,1,2
877,877,Access Control,76,29.444495683821877,1,44
878,878,Isolation,69,27.984542065045144,1,2
879,879,Isolation,106,20.824785341070893,1,42
880,880,Isolation,36,24.660979552854116,1,8
881,881,Traffic Redirection,92,28.144281024947375,1,31
882,882,Isolation,72,33.83246356737251,0,30
883,883,Isolation,109,45.263836691877216,1,15
884,884,Traffic Redirection,113,24.07181359252269,1,9
885,885,Access Control,8,32.58892091979508,1,43
886,886,Isolation,25,36.61379951794965,1,23
887,887,Traffic Redirection,93,32.69686298692045,1,43
888,888,Traffic Redirection,51,22.58815201859926,1,36
889,889,Access Control,121,28.713709862203892,1,4
890,890,Traffic Redirection,118,31.492941977962843,1,49
891,891,Isolation,71,32.309808818222386,1,11
892,892,Isolation,103,32.864823183476226,1,25
893,893,Traffic Redirection,84,33.80419274572452,1,10
894,894,Traffic Redirection,90,33.03955076126143,1,21
895,895,Traffic Redirection,107,29.319047424544827,1,20
896,896,Isolation,63,27.907785835580928,1,23
897,897,Isolation,17,32.41086219121516,1,4
898,898,Access Control,91,29.107274554654825,1,2
899,899,Traffic Redirection,33,35.61962642010672,1,24
900,900,Access Control,5,33.2512234266664,1,5
901,901,Traffic Redirection,106,30.111177617623703,1,38
902,902,Traffic Redirection,46,32.25893015815666,1,37
903,903,Access Control,22,29.29685142883232,1,9
904,904,Access Control,119,30.92966246154967,1,17
905,905,Isolation,54,32.74689121674855,1,26
906,906,Isolation,8,22.059669602100616,1,49
907,907,Access Control,16,30.450026866675092,1,6
908,908,Traffic Redirection,70,29.01179699802717,1,1
909,909,Access Control,61,29.33465064775375,1,36
910,910,Access Control,18,20.972888758673463,1,20
911,911,Traffic Redirection,50,32.97328985868899,1,10
912,912,Traffic Redirection,42,27.94164623085554,0,45
913,913,Isolation,127,37.70646354926899,1,15
914,914,Access Control,75,25.37636964289011,1,49
915,915,Access Control,115,30.06929512433186,1,29
916,916,Traffic Redirection,67,28.36249084756867,1,20
