event_id,timestamp_ns,device_id,attack_type,traffic_deviation,behavior_anomaly_score,anomaly_label,severity_level
536,89810138,938,MITM,0.65,0.99,1,High
537,99266403,513,Spoofing,2.92,0.61,1,Medium
538,651690,515,MITM,1.16,0.63,1,Low
539,4511197,585,MITM,1.79,0.68,1,High
540,163444375,42,Replay,3.29,0.71,1,Medium
541,61861053,428,DoS,1.21,0.69,1,Low
542,183210645,774,Data Injection,1.56,0.67,1,High
543,104852256,207,DoS,1.15,0.76,1,Low
544,191040388,278,MITM,3.36,0.78,1,Medium
545,66154889,420,MITM,1.88,0.67,1,Medium
546,113434316,962,Spoofing,1.16,0.7,1,Low
547,91179346,185,Spoofing,2.36,0.7,1,High
548,28573123,36,Replay,1.4,0.76,1,High
549,35759950,955,Spoofing,1.04,0.73,1,Low
550,46473135,651,Replay,2.06,0.8,1,Medium
551,12215472,16,MITM,2.95,0.85,1,High
552,135037738,660,MITM,2.64,0.63,1,Medium
553,71753833,538,DoS,2.77,0.87,1,Medium
554,145702051,383,Data Injection,2.6,0.77,1,Medium
555,51845210,365,DoS,2.88,0.62,1,Medium
556,156640871,882,Spoofing,1.45,0.91,1,Low
557,54481345,388,Data Injection,3.09,0.77,1,Medium
558,161580617,773,MITM,2.11,0.92,1,Medium
559,1970413,585,Replay,1.19,0.98,1,Medium
560,120052679,458,DoS,2.7,0.75,1,Critical
561,168454894,543,Data Injection,2.39,0.8,1,Critical
562,116523614,552,Data Injection,3.22,0.98,1,High
563,195467242,120,MITM,1.85,0.89,1,Low
564,145801547,357,Replay,2.96,0.74,1,High
565,62101310,423,Spoofing,2.96,0.88,1,Critical
566,115850682,215,Replay,2.99,0.69,1,High
567,118619568,787,Spoofing,3.3,0.72,1,High
568,18158159,716,MITM,2.17,0.85,1,Low
569,44174516,649,Spoofing,1.07,0.64,1,Medium
570,48244320,629,Spoofing,2.83,0.99,1,Low
571,198563576,466,Replay,2.63,0.98,1,High
572,165970555,302,Replay,3.43,0.76,1,High
573,5157587,242,Data Injection,2.08,0.83,1,High
574,96351307,268,MITM,2.01,0.65,1,Critical
575,112415422,35,Replay,2.7,0.98,1,Medium
576,153903576,662,DoS,3.32,0.72,1,High
577,102557910,906,Data Injection,1.36,0.83,1,High
578,79617863,986,Replay,1.74,0.8,1,Low
579,143794967,478,Data Injection,2.54,0.93,1,Critical
580,154416246,808,Replay,2.81,0.83,1,High
581,143192336,293,Data Injection,0.72,0.79,1,Low
582,88402373,714,MITM,2.98,0.82,1,Critical
583,3739714,500,DoS,2.3,0.63,1,High
584,140057442,36,Spoofing,1.05,0.82,1,High
585,107036579,601,Replay,2.83,0.95,1,Medium
586,191429050,592,Replay,0.56,0.99,1,High
587,56128228,724,Replay,2.93,0.65,1,Medium
588,6930789,646,MITM,1.05,0.69,1,Low
589,187317629,219,MITM,2.42,0.84,1,High
590,99499390,120,Replay,1.15,0.9,1,Critical
591,157532557,167,Data Injection,2.64,0.97,1,High
592,63649438,795,Data Injection,3.1,0.68,1,Critical
593,180819455,239,DoS,3.21,0.85,1,Critical
594,5831734,147,MITM,1.22,0.9,1,Medium
595,60937519,596,Spoofing,1.51,0.87,1,Critical
596,160992920,764,Replay,1.1,0.61,1,High
597,80868245,993,MITM,1.64,0.91,1,High
598,149130530,11,Data Injection,3.49,1.0,1,Low
599,113361012,455,Spoofing,0.97,0.88,1,Critical
600,100384680,631,Replay,1.27,0.81,1,Medium
601,56141478,903,MITM,3.4,0.92,1,Low
602,28689231,469,Spoofing,1.46,0.85,1,High
603,42049564,11,Spoofing,3.09,0.7,1,High
604,67927677,766,Spoofing,2.14,0.9,1,Low
605,66538490,77,Data Injection,3.43,0.61,1,Medium
606,96477319,552,Spoofing,1.98,0.85,1,Medium
607,10279878,425,Spoofing,3.29,0.97,1,Medium
608,79090215,63,Data Injection,2.05,0.72,1,Low
609,68756727,291,Data Injection,0.53,0.75,1,High
610,56303442,129,DoS,0.81,0.79,1,Medium
611,19962655,220,Data Injection,3.07,0.93,1,High
612,25938301,434,DoS,1.01,0.68,1,High
613,135302870,461,MITM,2.62,0.79,1,High
614,45850445,618,Replay,1.12,0.78,1,Critical
615,163061392,659,Replay,0.59,0.94,1,High
616,96086149,239,Data Injection,2.63,0.61,1,Medium
617,12766517,162,Data Injection,2.54,0.66,1,Low
618,60182612,323,MITM,2.87,0.95,1,Critical
619,175695404,785,DoS,1.45,0.73,1,Critical
620,117078127,591,DoS,1.23,0.8,1,Medium
621,126866982,208,MITM,3.36,0.8,1,High
622,60067910,753,Spoofing,0.51,0.87,1,Low
623,85414509,990,Data Injection,2.02,0.95,1,Medium
624,121755199,566,Data Injection,2.76,0.76,1,Low
625,124298112,299,DoS,0.82,0.68,1,Critical
626,58560116,355,DoS,3.34,0.61,1,Medium
627,185032903,860,Data Injection,1.27,0.91,1,Low
628,188143524,701,Data Injection,0.53,1.0,1,Critical
629,91757416,607,Spoofing,1.44,0.84,1,Critical
630,195257346,805,DoS,3.02,0.89,1,Medium
631,116517848,895,Data Injection,1.24,0.98,1,High
632,83839996,287,MITM,2.04,0.66,1,Low
633,188241240,757,MITM,1.21,0.61,1,Medium
634,154430992,278,MITM,0.62,0.9,1,Medium
635,152345184,148,DoS,3.09,0.86,1,Medium
636,119107044,103,Spoofing,3.18,0.92,1,Medium
637,14819904,692,MITM,2.79,0.7,1,High
638,109471300,701,Replay,3.18,0.82,1,Low
639,163160568,404,Replay,3.46,0.72,1,High
640,97579006,214,Replay,1.3,0.67,1,Medium
641,184863051,261,Data Injection,2.6,0.92,1,High
642,175796360,566,Data Injection,1.93,0.8,1,Medium
643,164451622,876,Spoofing,2.93,0.8,1,Medium
644,185157579,791,Spoofing,0.94,0.85,1,Critical
645,98833905,915,Data Injection,0.71,0.95,1,High
646,136085331,830,Spoofing,0.92,0.87,1,Critical
647,14497720,823,Data Injection,0.53,0.89,1,Medium
648,74147127,604,Data Injection,1.83,0.76,1,Medium
649,167875272,34,Data Injection,1.28,0.68,1,Medium
650,49181673,358,Spoofing,3.02,0.64,1,Low
651,79266233,975,Spoofing,1.76,0.65,1,Critical
652,122579443,295,Data Injection,2.85,0.85,1,Critical
653,60566015,450,Spoofing,1.66,0.65,1,Medium
654,98689439,978,DoS,1.24,0.99,1,Medium
655,112853391,829,Data Injection,2.53,0.82,1,High
656,140834768,211,MITM,2.33,0.9,1,Critical
657,181220646,809,Replay,2.08,0.92,1,High
658,28714165,323,Replay,1.52,0.74,1,Medium
659,180413961,68,Data Injection,3.46,0.75,1,High
660,123437822,417,DoS,1.01,0.73,1,High
661,101280526,527,Replay,2.14,0.98,1,High
662,113406529,56,DoS,1.31,0.76,1,Medium
663,37489518,694,DoS,3.0,0.81,1,Critical
664,148638204,21,Spoofing,2.23,0.87,1,High
665,108374646,71,Spoofing,0.86,0.73,1,Medium
666,126349000,306,Replay,3.25,0.66,1,Medium
667,109262125,524,DoS,1.34,0.6,1,High
668,24767439,705,Data Injection,1.49,0.81,1,Low
669,195598224,691,MITM,3.18,0.79,1,Low
670,46529905,717,Data Injection,2.92,0.88,1,Low
671,27807641,883,Data Injection,0.76,0.76,1,High
672,43664709,553,MITM,0.51,0.93,1,Critical
673,56621313,135,MITM,2.38,0.77,1,Critical
674,143019522,342,Spoofing,3.15,0.9,1,High
675,152122006,677,DoS,1.25,0.95,1,High
676,195240377,848,MITM,1.02,0.69,1,Medium
677,190401281,629,Spoofing,2.0,0.7,1,Critical
678,185276727,950,Replay,2.52,0.8,1,Medium
679,46358460,643,DoS,3.07,0.64,1,Low
680,134372808,727,Data Injection,2.21,0.96,1,High
681,129838842,281,Spoofing,1.72,0.74,1,High
682,63812076,324,Replay,0.64,0.92,1,Medium
683,67787595,785,Replay,1.74,0.61,1,Medium
684,102423904,291,MITM,2.58,0.93,1,Low
685,30331237,49,Replay,2.15,0.79,1,High
686,153754263,721,DoS,2.75,0.66,1,Low
687,74342944,775,DoS,1.96,1.0,1,Medium
688,106725024,872,DoS,0.79,0.74,1,Low
689,56038899,303,Data Injection,0.76,0.81,1,Critical
690,122145628,48,Replay,0.98,0.78,1,High
691,50223667,96,DoS,1.71,0.8,1,Critical
692,59264488,191,Replay,0.6,0.72,1,Medium
693,126932348,192,Spoofing,1.2,0.97,1,High
694,189954172,159,Spoofing,2.64,0.81,1,Critical
695,1206893,43,DoS,0.62,0.81,1,Low
696,182565299,541,Data Injection,2.51,0.61,1,Critical
697,15624872,535,Data Injection,3.36,0.89,1,Low
698,7082443,635,Spoofing,0.92,0.99,1,Critical
699,6318770,742,Replay,1.1,0.77,1,High
700,34814371,380,Replay,2.1,0.78,1,Medium
701,193000755,930,Replay,3.19,0.82,1,Medium
702,78720907,18,Replay,2.67,0.88,1,Medium
703,181986844,286,Spoofing,0.67,0.85,1,Low
704,86093211,4,Data Injection,2.48,0.88,1,High
705,41805966,200,Spoofing,2.01,0.83,1,Medium
706,110269974,40,DoS,3.24,0.9,1,Critical
707,42614066,415,Spoofing,3.29,0.66,1,Medium
708,121618026,100,DoS,2.53,0.63,1,Medium
709,23495677,686,DoS,0.9,0.76,1,High
710,2611044,872,Replay,2.77,0.68,1,High
711,100382341,128,Data Injection,2.85,0.84,1,Medium
712,181834254,836,Data Injection,2.54,0.83,1,Critical
713,82774097,611,DoS,2.5,0.86,1,High
714,1042821,181,Data Injection,0.6,0.64,1,Medium
715,121891194,444,Spoofing,3.31,0.89,1,High
716,3675970,519,Replay,2.76,0.77,1,Low
717,110455640,889,DoS,3.15,0.78,1,Critical
718,37726622,187,Spoofing,2.83,0.61,1,Low
719,189549163,551,Replay,2.26,0.82,1,High
720,67550738,304,MITM,0.98,0.92,1,Critical
721,179451826,926,Data Injection,3.12,0.71,1,High
722,27459987,81,MITM,0.88,0.81,1,Medium
723,29405864,20,DoS,3.15,0.93,1,Medium
724,18538788,978,DoS,1.56,0.86,1,Low
725,76067581,785,Replay,1.25,0.84,1,High
726,198216377,422,MITM,3.45,0.7,1,Low
727,16618426,541,DoS,3.19,0.73,1,Critical
728,89013035,400,Data Injection,2.19,0.89,1,Medium
729,43343485,983,Data Injection,1.09,0.91,1,Low
730,164721888,115,DoS,2.62,0.99,1,Medium
731,101468368,241,MITM,2.88,0.87,1,Medium
732,27085692,16,Data Injection,3.06,0.79,1,High
733,5277814,876,Data Injection,1.97,0.79,1,Critical
734,67307463,901,DoS,2.55,0.84,1,High
735,71334568,459,Spoofing,1.35,0.65,1,Low
736,29376384,208,DoS,1.36,0.78,1,High
737,26188416,466,MITM,1.13,0.67,1,High
738,145054659,766,Spoofing,1.89,0.77,1,Medium
739,84933900,312,Replay,3.16,0.86,1,High
740,78159233,899,DoS,2.24,0.93,1,Medium
741,132803542,301,Spoofing,3.0,0.7,1,Critical
742,71017339,222,DoS,3.14,0.8,1,Medium
743,93207232,89,MITM,2.73,0.79,1,High
744,52307062,818,MITM,2.15,0.96,1,High
745,178316601,686,DoS,1.79,0.99,1,Medium
746,132205214,448,Data Injection,2.05,0.99,1,Medium
747,162014501,439,Spoofing,3.1,0.78,1,Medium
748,163688319,684,Replay,1.98,0.9,1,High
749,192122656,557,Spoofing,2.98,0.79,1,Low
750,195743705,390,Replay,0.76,0.92,1,High
751,126881761,836,Data Injection,2.81,0.8,1,Low
752,195108023,131,MITM,3.45,0.78,1,Medium
753,107658857,785,Replay,2.52,0.85,1,Low
754,162627787,329,Replay,1.31,0.91,1,High
755,191701043,152,DoS,2.28,0.79,1,Low
756,171624444,105,DoS,0.54,0.75,1,Critical
757,66069698,572,Spoofing,1.62,0.83,1,Medium
758,31645660,925,DoS,3.11,0.67,1,Low
759,48773644,121,Data Injection,3.06,0.92,1,High
760,148162037,341,Replay,0.97,0.95,1,High
761,13684321,238,DoS,1.86,0.9,1,Low
762,43488253,992,Data Injection,1.87,0.89,1,High
763,81463254,947,Data Injection,2.81,0.65,1,Critical
764,113105249,769,DoS,1.85,0.67,1,Low
765,167527563,655,Spoofing,1.51,0.63,1,Medium
766,75762777,595,DoS,1.36,0.81,1,Critical
767,100986174,498,Spoofing,2.25,0.65,1,Low
768,77695798,359,MITM,0.65,0.82,1,High
769,87910198,412,Data Injection,1.46,0.97,1,Critical
770,135893755,132,Data Injection,2.68,0.68,1,Critical
771,45848525,887,Replay,0.69,0.92,1,High
772,146624690,71,Spoofing,0.92,0.71,1,Medium
773,88617782,59,MITM,2.75,0.81,1,Medium
774,26942701,922,DoS,2.78,0.75,1,Medium
775,197854579,935,Replay,1.28,0.73,1,High
776,80539736,314,DoS,0.51,0.78,1,High
777,26850172,580,DoS,2.97,0.98,1,Low
778,171933418,778,DoS,2.56,0.8,1,Medium
779,127017354,318,Replay,3.01,0.84,1,Critical
780,15441235,629,MITM,2.71,0.87,1,Medium
781,41493499,381,DoS,2.84,0.95,1,Low
782,117359575,301,MITM,3.2,0.67,1,Critical
783,10114231,646,DoS,2.4,0.93,1,High
784,176244848,56,MITM,2.66,0.85,1,Low
785,64384178,866,Replay,2.66,0.76,1,High
786,95847298,107,Data Injection,1.25,0.89,1,Medium
787,28525179,374,Replay,3.03,0.65,1,High
788,1320131,870,Data Injection,2.89,0.87,1,High
789,24520812,353,DoS,0.8,0.81,1,Medium
790,56837537,656,MITM,0.54,0.83,1,High
791,105307322,421,Replay,1.05,0.86,1,Low
792,46468756,136,Replay,0.92,0.68,1,Medium
793,163610847,127,Spoofing,1.89,0.62,1,Medium
794,94283211,744,DoS,2.59,0.9,1,High
795,28466418,291,Replay,2.24,1.0,1,High
796,568290,851,Data Injection,2.34,0.94,1,Low
797,44745786,7,Data Injection,1.4,0.9,1,High
798,138743962,697,Spoofing,1.6,0.7,1,Critical
799,4962189,609,Replay,0.89,0.94,1,Medium
800,168513281,880,Spoofing,2.98,0.76,1,Low
801,162886324,445,DoS,2.05,0.61,1,Medium
802,167043353,182,Spoofing,2.92,0.9,1,Low
803,122543930,272,MITM,1.23,0.73,1,Medium
804,80493295,877,DoS,1.46,0.74,1,Medium
805,123416829,698,Spoofing,0.58,0.92,1,Low
806,2551561,205,Replay,2.44,0.99,1,Low
807,12713156,668,Data Injection,1.18,0.74,1,Critical
808,47294644,246,MITM,0.83,0.89,1,Medium
809,61020401,451,Spoofing,0.69,0.95,1,Low
810,131275800,420,Data Injection,2.83,0.93,1,Critical
811,180666152,277,Spoofing,3.39,0.72,1,Low
812,80093271,539,Data Injection,1.64,0.75,1,Medium
813,93523732,628,Replay,3.0,0.63,1,Medium
814,86917702,308,DoS,1.92,0.7,1,High
815,76257939,915,Replay,1.18,0.75,1,High
816,151602312,894,DoS,1.12,0.9,1,Critical
817,111694377,217,Data Injection,3.43,0.64,1,Medium
818,16379031,754,Replay,1.74,0.63,1,Medium
819,27272176,547,MITM,1.75,0.81,1,High
820,85549646,967,DoS,2.28,0.8,1,Critical
821,160325003,163,Data Injection,2.55,0.71,1,Critical
822,198436925,736,DoS,2.33,0.91,1,High
823,184752832,539,DoS,2.1,0.77,1,High
824,62581718,915,Replay,2.4,0.62,1,Medium
825,117725666,469,Spoofing,1.12,0.97,1,Medium
826,61732945,981,Replay,1.27,0.7,1,High
827,32194670,780,MITM,2.56,0.92,1,Medium
828,134508472,271,DoS,1.99,0.7,1,Medium
829,159566288,485,MITM,0.86,0.84,1,High
830,197329363,708,Data Injection,1.63,0.64,1,Critical
831,132625230,477,MITM,0.5,0.78,1,Critical
832,69173939,789,Spoofing,2.4,0.91,1,High
833,136550422,320,DoS,0.64,0.82,1,Medium
834,36457661,138,Data Injection,0.87,0.63,1,Critical
835,169567423,798,Replay,2.98,0.69,1,Critical
836,15201384,475,DoS,1.86,0.71,1,High
837,89288193,132,Data Injection,0.51,1.0,1,Low
838,139181068,13,Data Injection,0.57,0.75,1,Critical
839,96543405,352,DoS,2.91,0.6,1,High
840,130330463,910,MITM,2.09,0.73,1,High
841,64218800,127,Spoofing,1.74,0.94,1,Low
842,137138504,982,Replay,0.91,0.88,1,High
843,118794954,450,DoS,2.25,0.79,1,High
844,138687796,12,Replay,1.27,0.92,1,High
845,147703433,257,Spoofing,1.29,0.75,1,Low
846,83229250,820,Data Injection,1.87,0.88,1,Critical
847,102362077,99,Spoofing,2.56,0.71,1,Low
848,38853851,656,MITM,2.93,0.62,1,High
849,52380577,895,Spoofing,3.05,0.66,1,High
850,121805543,833,Replay,1.05,0.65,1,Medium
851,100484938,976,Data Injection,2.33,0.86,1,Medium
852,100236560,233,DoS,3.45,0.93,1,High
853,12008659,32,Data Injection,2.2,0.67,1,Low
854,88419066,761,MITM,3.0,0.89,1,Low
855,109226327,820,Replay,1.63,0.7,1,Low
856,51441921,606,Replay,2.99,0.78,1,Low
857,123929388,109,MITM,2.63,0.75,1,Medium
858,5002112,705,Spoofing,2.52,0.67,1,Medium
859,12849725,661,Replay,1.51,0.98,1,Medium
860,24375452,326,DoS,1.91,0.62,1,Critical
861,156510618,271,Spoofing,1.24,0.88,1,High
862,41848267,684,MITM,0.71,0.74,1,High
863,129439614,407,DoS,1.99,0.81,1,Critical
864,77111543,614,DoS,2.78,0.86,1,Medium
865,114424885,31,Replay,2.21,0.79,1,High
866,85656186,801,Spoofing,3.45,0.99,1,Medium
867,122147625,393,Spoofing,2.1,0.94,1,Medium
868,24205966,834,MITM,2.71,0.62,1,High
869,19681050,353,DoS,1.45,0.8,1,Medium
870,72099801,18,MITM,2.28,0.79,1,Medium
871,34583376,951,MITM,3.38,0.82,1,High
872,47318792,742,MITM,3.49,0.67,1,Low
873,100615570,726,DoS,1.9,0.71,1,Critical
874,150105278,253,DoS,1.61,0.67,1,High
875,189050852,176,DoS,3.22,0.71,1,Low
876,43175738,362,Data Injection,1.47,0.72,1,Low
877,30547134,515,MITM,2.9,0.69,1,Critical
878,35306504,924,Replay,2.31,0.9,1,High
879,173220773,853,DoS,2.54,0.76,1,High
880,156965366,106,MITM,1.45,0.9,1,Low
881,184374790,211,MITM,1.21,0.84,1,High
882,56274280,266,Spoofing,2.04,0.77,1,Critical
883,76015329,602,Spoofing,0.63,0.89,1,Low
884,33163031,645,DoS,2.16,0.76,1,Medium
885,173362029,339,MITM,3.32,0.72,1,High
886,183107337,864,MITM,3.09,0.92,1,Medium
887,132256443,647,Spoofing,2.9,0.73,1,High
888,46411943,375,Replay,2.37,0.72,1,Medium
889,141478051,881,Spoofing,1.33,0.79,1,Low
890,108797813,94,Data Injection,0.73,0.69,1,Critical
891,152330063,895,Spoofing,1.29,0.81,1,Medium
892,190245612,322,Spoofing,1.85,0.92,1,Critical
893,185023849,984,MITM,3.16,0.87,1,High
894,180707754,339,Data Injection,3.06,0.66,1,Critical
895,108585573,548,DoS,1.06,0.8,1,Critical
896,118207546,394,Data Injection,1.19,0.79,1,Critical
897,107986231,894,MITM,3.23,0.71,1,High
898,118913160,986,Replay,2.06,0.63,1,High
899,133515777,821,Replay,2.67,0.61,1,Medium
900,162402688,214,Data Injection,2.86,0.8,1,Low
901,197658588,436,Replay,0.7,0.82,1,Critical
902,60140251,507,Replay,3.11,0.99,1,Medium
903,142782168,148,Spoofing,0.91,0.81,1,Low
904,37100812,125,Replay,2.01,0.82,1,Medium
905,80485396,635,DoS,3.21,0.64,1,Low
906,178647625,455,DoS,1.85,0.95,1,High
907,72057175,136,MITM,0.77,0.99,1,High
908,18475423,686,Replay,1.63,0.97,1,High
909,199835208,888,Spoofing,1.47,0.95,1,Medium
910,27840606,555,Spoofing,0.74,0.83,1,Critical
911,166778069,178,Data Injection,3.18,0.74,1,Medium
912,59761007,58,Spoofing,2.27,0.89,1,Medium
913,170128942,457,Replay,0.94,0.97,1,Medium
914,72488453,221,Data Injection,1.54,0.83,1,Medium
915,87468106,769,Spoofing,2.42,0.61,1,High
916,29000541,986,DoS,2.28,0.91,1,Low
917,148266027,245,MITM,0.72,0.82,1,High
918,20271757,9,Data Injection,0.69,0.98,1,High
919,57932351,966,MITM,0.76,0.65,1,Medium
920,22772303,595,DoS,2.35,0.97,1,High
921,143752158,777,MITM,0.85,0.61,1,Medium
922,41534202,965,DoS,3.23,0.93,1,High
923,7087764,840,DoS,2.79,0.82,1,Medium
924,70285119,692,DoS,1.56,0.81,1,Medium
925,131870503,533,Data Injection,1.28,0.62,1,Medium
926,48389945,641,Spoofing,3.11,0.82,1,Medium
927,133569915,970,DoS,3.15,0.61,1,Critical
928,45065059,634,Replay,3.48,0.66,1,High
929,43165367,26,Replay,3.28,0.97,1,Medium
930,11167400,209,DoS,1.43,0.81,1,High
931,33512109,668,MITM,2.16,0.68,1,High
932,8837878,685,MITM,0.59,0.71,1,Critical
933,164417363,250,MITM,2.14,0.85,1,Low
934,113132386,94,Replay,2.2,0.85,1,Medium
935,144487888,975,Spoofing,1.77,0.7,1,Medium
936,160834977,38,Replay,2.52,0.72,1,High
937,182459979,707,DoS,2.11,0.83,1,High
938,13293727,811,DoS,1.57,0.68,1,Low
939,29895391,366,Replay,3.29,0.65,1,High
940,131293783,195,DoS,1.14,0.99,1,Critical
941,61501761,305,DoS,3.37,0.62,1,Medium
942,91559372,761,Data Injection,2.17,0.85,1,Critical
943,63604424,541,Spoofing,2.45,0.65,1,High
944,192813230,773,Spoofing,3.38,0.92,1,High
945,79152080,912,Spoofing,3.14,0.6,1,High
946,28163260,559,Data Injection,1.33,0.83,1,Medium
947,177509584,739,MITM,1.91,0.77,1,Low
948,58825964,98,DoS,2.04,0.74,1,Low
949,197245888,402,DoS,3.49,0.82,1,Low
950,87820198,88,MITM,2.43,0.72,1,High
951,162240850,198,MITM,2.38,0.66,1,Medium
952,88641291,616,Data Injection,2.44,0.8,1,Medium
953,121158486,371,Replay,2.22,0.75,1,High
954,55142940,748,Replay,1.12,0.64,1,Critical
955,121678390,424,Data Injection,3.25,0.7,1,Critical
956,75491774,341,Replay,3.44,0.63,1,High
957,83618452,822,Spoofing,2.26,0.83,1,Medium
958,15811834,20,Replay,1.97,1.0,1,Medium
959,47634099,295,Spoofing,0.53,0.76,1,High
960,103888260,198,Spoofing,2.64,0.86,1,High
961,182409076,290,MITM,3.13,0.87,1,Medium
962,169117650,715,Spoofing,1.2,0.94,1,Medium
963,155116548,634,Spoofing,2.32,0.73,1,High
964,158634144,610,DoS,1.08,0.65,1,Critical
965,67028262,322,Spoofing,3.11,0.97,1,High
966,49958583,950,Replay,0.8,0.76,1,High
967,192346918,135,Data Injection,1.42,0.7,1,High
968,183410346,771,Spoofing,2.79,0.79,1,Low
969,197477706,17,Data Injection,1.31,0.9,1,High
970,169498341,529,DoS,1.23,0.73,1,High
971,174299467,191,Spoofing,1.14,0.64,1,Critical
972,728674,686,Data Injection,2.13,0.93,1,Medium
973,65080002,727,DoS,3.44,0.88,1,High
974,110639732,408,DoS,1.41,0.62,1,High
975,183090377,573,DoS,2.37,0.8,1,Medium
976,155971919,164,MITM,1.1,0.68,1,Critical
977,128156767,255,Data Injection,2.18,0.78,1,Medium
978,114570835,151,Replay,3.26,0.73,1,High
979,44234624,531,Data Injection,2.92,0.64,1,High
980,109398662,98,Spoofing,2.68,0.68,1,High
981,193572736,493,Replay,1.84,0.94,1,High
982,17644589,396,DoS,2.19,0.82,1,Medium
983,32362712,507,Spoofing,2.52,0.67,1,Medium
984,55108551,56,DoS,0.96,0.68,1,Low
985,144072008,770,Spoofing,1.27,0.94,1,Medium
986,31201042,94,DoS,1.11,0.96,1,Medium
987,161415402,659,Spoofing,0.81,0.65,1,Medium
988,60205113,792,Spoofing,2.81,0.63,1,Medium
989,133395918,525,MITM,2.31,0.94,1,Medium
990,42276313,291,Data Injection,1.17,0.96,1,Medium
991,8686979,767,Replay,1.48,0.73,1,Low
992,170944639,115,Data Injection,2.97,0.95,1,Medium
993,15479619,520,MITM,1.88,0.78,1,Medium
994,22380582,40,MITM,1.61,0.71,1,High
995,32879515,554,MITM,1.0,0.62,1,Low
996,105849568,838,Replay,2.92,0.85,1,High
997,155425698,543,Data Injection,0.74,0.78,1,Medium
998,4954141,132,DoS,1.63,0.64,1,High
999,86434926,585,Spoofing,0.97,0.65,1,Medium
1000,183806891,240,Data Injection,0.73,0.61,1,Medium
1001,60266226,319,Replay,1.92,0.6,1,High
1002,127200781,991,Spoofing,2.18,0.79,1,High
1003,80752594,939,MITM,1.73,0.85,1,Critical
1004,182784372,840,DoS,1.8,0.94,1,High
1005,191064035,673,Data Injection,3.0,0.76,1,Low
1006,154942702,49,Replay,1.22,0.69,1,Critical
1007,189090556,564,Data Injection,1.16,0.95,1,High
1008,173749526,216,Data Injection,1.06,0.9,1,High
1009,129430434,136,Data Injection,1.21,0.65,1,Critical
1010,50999578,957,Spoofing,0.9,0.8,1,High
1011,198838622,285,Replay,2.16,0.69,1,Critical
1012,70973639,115,MITM,3.27,0.63,1,Low
1013,198240094,206,Spoofing,2.47,0.66,1,High
1014,31879662,702,Spoofing,2.12,0.61,1,High
1015,193063054,464,Data Injection,1.99,0.7,1,Low
1016,101655067,565,DoS,1.25,0.84,1,High
1017,64534185,885,Spoofing,1.41,0.81,1,Medium
1018,94727480,848,Replay,2.58,0.98,1,High
1019,186592226,605,Spoofing,1.88,0.6,1,Critical
1020,49784828,396,DoS,3.08,0.72,1,Low
1021,177454275,95,MITM,1.65,0.95,1,Critical
1022,131037929,216,MITM,1.55,0.63,1,Medium
1023,106426309,934,Replay,0.86,0.67,1,High
1024,80631302,886,Replay,0.97,0.67,1,Medium
1025,28672729,551,Spoofing,0.96,0.92,1,Medium
1026,109426907,313,Data Injection,0.5,0.94,1,Medium
1027,38191568,268,Replay,0.85,0.83,1,Low
1028,100269706,4,Replay,2.67,0.7,1,High
1029,265651,998,Replay,1.17,0.9,1,Low
1030,35295445,413,DoS,1.64,0.85,1,High
1031,199289785,661,MITM,3.39,0.81,1,Low
1032,24648877,441,Spoofing,3.38,0.81,1,Low
1033,74102274,3,Data Injection,0.65,0.82,1,Low
1034,113991118,410,Replay,2.92,0.91,1,Critical
1035,127510865,400,MITM,3.11,0.77,1,High
1036,52377729,90,Data Injection,0.74,0.73,1,Medium
1037,62248011,634,MITM,1.06,0.72,1,Critical
1038,174047890,984,Data Injection,1.84,1.0,1,Low
1039,195034268,376,Spoofing,1.55,0.98,1,Medium
1040,183299614,573,MITM,1.05,0.6,1,High
1041,156150976,569,Spoofing,2.44,0.74,1,High
1042,29675350,88,Data Injection,2.87,0.62,1,High
1043,91260632,90,Spoofing,1.88,0.77,1,High
